"";"codmun";"nome";"uf";"string";"lat";"lon"
"1050";2312007;"Santana do Acaraú";"Ceará";"Santana do Acaraú, Ceará, Brasil";-3,4596491;-40,2090986
"1051";2312106;"Santana do Cariri";"Ceará";"Santana do Cariri, Ceará, Brasil";-7,1861692;-39,7374261
"1052";2312304;"São Benedito";"Ceará";"São Benedito, Ceará, Brasil";-4,0411471;-40,8631752
"1053";2312403;"São Gonçalo do Amarante";"Ceará";"São Gonçalo do Amarante, Ceará, Brasil";-3,6110554;-38,9663248
"1054";2312502;"São João do Jaguaribe";"Ceará";"São João do Jaguaribe, Ceará, Brasil";-5,2709184;-38,2719071
"1055";2312601;"São Luís do Curu";"Ceará";"São Luís do Curu, Ceará, Brasil";-3,6721634;-39,2411443
"1056";2312700;"Senador Pompeu";"Ceará";"Senador Pompeu, Ceará, Brasil";-5,5824439;-39,3703689
"1057";2312809;"Senador Sá";"Ceará";"Senador Sá, Ceará, Brasil";-3,3530499;-40,4661999
"1058";2312908;"Sobral";"Ceará";"Sobral, Ceará, Brasil";-3,6879134;-40,3456371
"1059";2313005;"Solonópole";"Ceará";"Solonópole, Ceará, Brasil";-5,7189359;-39,0107199
"1060";2313104;"Tabuleiro do Norte";"Ceará";"Tabuleiro do Norte, Ceará, Brasil";-5,2440864;-38,1284604
"1061";2313203;"Tamboril";"Ceará";"Tamboril, Ceará, Brasil";-4,8313639;-40,3195929
"1062";2313252;"Tarrafas";"Ceará";"Tarrafas, Ceará, Brasil";-6,6828556;-39,7563407
"1063";2313302;"Tauá";"Ceará";"Tauá, Ceará, Brasil";-5,9963429;-40,2926949
"1064";2313351;"Tejuçuoca";"Ceará";"Tejuçuoca, Ceará, Brasil";-3,9883069;-39,5798659
"1065";2313401;"Tianguá";"Ceará";"Tianguá, Ceará, Brasil";-3,7296449;-40,9922859
"1066";2313500;"Trairi";"Ceará";"Trairi, Ceará, Brasil";-3,2779468;-39,2678584
"1067";2313559;"Tururu";"Ceará";"Tururu, Ceará, Brasil";-3,5985488;-39,43581
"1068";2313609;"Ubajara";"Ceará";"Ubajara, Ceará, Brasil";-3,8544789;-40,9204369
"1069";2313708;"Umari";"Ceará";"Umari, Ceará, Brasil";-6,6465101;-38,6995154
"1070";2313757;"Umirim";"Ceará";"Umirim, Ceará, Brasil";-3,6777737;-39,3487249
"1071";2313807;"Uruburetama";"Ceará";"Uruburetama, Ceará, Brasil";-3,6238226;-39,5057308
"1072";2313906;"Uruoca";"Ceará";"Uruoca, Ceará, Brasil";-3,314759;-40,5589569
"1073";2313955;"Varjota";"Ceará";"Varjota, Ceará, Brasil";-4,1938709;-40,4740829
"1074";2314003;"Várzea Alegre";"Ceará";"Várzea Alegre, Ceará, Brasil";-6,7936088;-39,2989332
"1075";2314102;"Viçosa do Ceará";"Ceará";"Viçosa do Ceará, Ceará, Brasil";-3,5667029;-41,0915539
"1076";2400109;"Acari";"Rio Grande do Norte";"Acari, Rio Grande do Norte, Brasil";-6,4303385;-36,6366177150545
"1077";2400208;"Açu";"Rio Grande do Norte";"Açu, Rio Grande do Norte, Brasil";-5,5836156;-36,913954
"1078";2400307;"Afonso Bezerra";"Rio Grande do Norte";"Afonso Bezerra, Rio Grande do Norte, Brasil";-5,4744999;-36,5762506132794
"1079";2400406;"Água Nova";"Rio Grande do Norte";"Água Nova, Rio Grande do Norte, Brasil";-6,205117;-38,3123018624275
"1080";2400505;"Alexandria";"Rio Grande do Norte";"Alexandria, Rio Grande do Norte, Brasil";-6,4136466;-38,0117769
"1081";2400604;"Almino Afonso";"Rio Grande do Norte";"Almino Afonso, Rio Grande do Norte, Brasil";-6,15786705;-37,7518400974528
"1082";2400703;"Alto do Rodrigues";"Rio Grande do Norte";"Alto do Rodrigues, Rio Grande do Norte, Brasil";-5,3379999;-36,7502999
"1083";2400802;"Angicos";"Rio Grande do Norte";"Angicos, Rio Grande do Norte, Brasil";-5,6666343;-36,6009063
"1084";2400901;"Antônio Martins";"Rio Grande do Norte";"Antônio Martins, Rio Grande do Norte, Brasil";-6,2068583;-37,9019565790415
"1085";2401008;"Apodi";"Rio Grande do Norte";"Apodi, Rio Grande do Norte, Brasil";-5,6631108;-37,7969269
"1086";2401107;"Areia Branca";"Rio Grande do Norte";"Areia Branca, Rio Grande do Norte, Brasil";-5,02163705;-37,0482666564133
"1087";2401206;"Arês";"Rio Grande do Norte";"Arês, Rio Grande do Norte, Brasil";-6,1969215;-35,1642967
"1088";2401305;"Augusto Severo";"Rio Grande do Norte";"Augusto Severo, Rio Grande do Norte, Brasil";-5,88485915;-37,3458247179591
"1089";2401404;"Baía Formosa";"Rio Grande do Norte";"Baía Formosa, Rio Grande do Norte, Brasil";-6,4181671;-35,0509753625273
"1090";2401453;"Baraúna";"Rio Grande do Norte";"Baraúna, Rio Grande do Norte, Brasil";-5,0775001;-37,6175199
"1091";2401503;"Barcelona";"Rio Grande do Norte";"Barcelona, Rio Grande do Norte, Brasil";-5,981453;-35,9305498137983
"1092";2401602;"Bento Fernandes";"Rio Grande do Norte";"Bento Fernandes, Rio Grande do Norte, Brasil";-5,67091865;-35,7767567409992
"1093";2401651;"Bodó";"Rio Grande do Norte";"Bodó, Rio Grande do Norte, Brasil";-5,9866045;-36,4135365
"1094";2401701;"Bom Jesus";"Rio Grande do Norte";"Bom Jesus, Rio Grande do Norte, Brasil";-6,0054999;-35,594524090936
"1095";2401800;"Brejinho";"Rio Grande do Norte";"Brejinho, Rio Grande do Norte, Brasil";-6,21387605;-35,3760382965154
"1096";2401859;"Caiçara do Norte";"Rio Grande do Norte";"Caiçara do Norte, Rio Grande do Norte, Brasil";-5,1670812;-36,0888007776429
"1097";2401909;"Caiçara do Rio do Vento";"Rio Grande do Norte";"Caiçara do Rio do Vento, Rio Grande do Norte, Brasil";-5,75690645;-36,011015344075
"1098";2402006;"Caicó";"Rio Grande do Norte";"Caicó, Rio Grande do Norte, Brasil";-6,4594543;-37,097191
"1099";2402105;"Campo Redondo";"Rio Grande do Norte";"Campo Redondo, Rio Grande do Norte, Brasil";-6,2383114;-36,2004417629172
"1100";2402204;"Canguaretama";"Rio Grande do Norte";"Canguaretama, Rio Grande do Norte, Brasil";-6,3805594;-35,1273263
"1101";2402303;"Caraúbas";"Rio Grande do Norte";"Caraúbas, Rio Grande do Norte, Brasil";-5,7779999;-37,5720603071379
"1102";2402402;"Carnaúba dos Dantas";"Rio Grande do Norte";"Carnaúba dos Dantas, Rio Grande do Norte, Brasil";-6,5528122;-36,5545757402661
"1103";2402501;"Carnaubais";"Rio Grande do Norte";"Carnaubais, Rio Grande do Norte, Brasil";-5,3392909;-36,8336785
"1104";2402600;"Ceará-Mirim";"Rio Grande do Norte";"Ceará-Mirim, Rio Grande do Norte, Brasil";-5,643232;-35,42473
"1105";2402709;"Cerro Corá";"Rio Grande do Norte";"Cerro Corá, Rio Grande do Norte, Brasil";-5,97360815;-36,3105947116564
"1106";2402808;"Coronel Ezequiel";"Rio Grande do Norte";"Coronel Ezequiel, Rio Grande do Norte, Brasil";-6,3597088;-36,2061188270659
"1107";2402907;"Coronel João Pessoa";"Rio Grande do Norte";"Coronel João Pessoa, Rio Grande do Norte, Brasil";-6,2502909;-38,4208947575512
"1108";2403004;"Cruzeta";"Rio Grande do Norte";"Cruzeta, Rio Grande do Norte, Brasil";-6,4083191;-36,7888391
"1109";2403103;"Currais Novos";"Rio Grande do Norte";"Currais Novos, Rio Grande do Norte, Brasil";-6,2424053;-36,4283394865205
"1110";2403202;"Doutor Severiano";"Rio Grande do Norte";"Doutor Severiano, Rio Grande do Norte, Brasil";-6,11500965;-38,4006754069983
"1111";2403301;"Encanto";"Rio Grande do Norte";"Encanto, Rio Grande do Norte, Brasil";-6,1069119;-38,3032799
"1112";2403400;"Equador";"Rio Grande do Norte";"Equador, Rio Grande do Norte, Brasil";-6,89071345;-36,6644720998253
"1113";2403509;"Espírito Santo";"Rio Grande do Norte";"Espírito Santo, Rio Grande do Norte, Brasil";-6,2984999;-35,2997924147315
"1114";2403608;"Extremoz";"Rio Grande do Norte";"Extremoz, Rio Grande do Norte, Brasil";-5,7014329;-35,3048399
"1115";2403707;"Felipe Guerra";"Rio Grande do Norte";"Felipe Guerra, Rio Grande do Norte, Brasil";-5,5413128;-37,6537611868056
"1116";2403756;"Fernando Pedroza";"Rio Grande do Norte";"Fernando Pedroza, Rio Grande do Norte, Brasil";-5,6972557;-36,5316863
"1117";2403806;"Florânia";"Rio Grande do Norte";"Florânia, Rio Grande do Norte, Brasil";-6,1234855;-36,8103372
"1118";2403905;"Francisco Dantas";"Rio Grande do Norte";"Francisco Dantas, Rio Grande do Norte, Brasil";-6,04244145;-38,1377480860637
"1119";2404002;"Frutuoso Gomes";"Rio Grande do Norte";"Frutuoso Gomes, Rio Grande do Norte, Brasil";-6,1608821;-37,8429686248174
"1120";2404101;"Galinhos";"Rio Grande do Norte";"Galinhos, Rio Grande do Norte, Brasil";-5,0923927;-36,2744826
"1121";2404200;"Goianinha";"Rio Grande do Norte";"Goianinha, Rio Grande do Norte, Brasil";-6,2663537;-35,2092446
"1122";2404309;"Governador Dix-Sept Rosado";"Rio Grande do Norte";"Governador Dix-Sept Rosado, Rio Grande do Norte, Brasil";-5,40538475;-37,4779303569393
"1123";2404408;"Grossos";"Rio Grande do Norte";"Grossos, Rio Grande do Norte, Brasil";-4,9843454;-37,1511252
"1124";2404507;"Guamaré";"Rio Grande do Norte";"Guamaré, Rio Grande do Norte, Brasil";-5,1075293;-36,3196634
"1125";2404606;"Ielmo Marinho";"Rio Grande do Norte";"Ielmo Marinho, Rio Grande do Norte, Brasil";-5,7965248;-35,5494407472727
"1126";2404705;"Ipanguaçu";"Rio Grande do Norte";"Ipanguaçu, Rio Grande do Norte, Brasil";-5,5090712;-36,859442
"1127";2404804;"Ipueira";"Rio Grande do Norte";"Ipueira, Rio Grande do Norte, Brasil";-6,8152804;-37,1984636
"1128";2404853;"Itajá";"Rio Grande do Norte";"Itajá, Rio Grande do Norte, Brasil";-5,68387125;-36,8084870669355
"1129";2404903;"Itaú";"Rio Grande do Norte";"Itaú, Rio Grande do Norte, Brasil";-5,8413625;-37,991322
"1130";2405009;"Jaçanã";"Rio Grande do Norte";"Jaçanã, Rio Grande do Norte, Brasil";-6,4290482;-36,2035536
"1131";2405108;"Jandaíra";"Rio Grande do Norte";"Jandaíra, Rio Grande do Norte, Brasil";-5,36506995;-36,1443190898772
"1132";2405207;"Janduís";"Rio Grande do Norte";"Janduís, Rio Grande do Norte, Brasil";-6,0170136;-37,4069129
"1133";2405306;"Januário Cicco";"Rio Grande do Norte";"Januário Cicco, Rio Grande do Norte, Brasil";-6,1656614;-35,6218697049339
"1134";2405405;"Japi";"Rio Grande do Norte";"Japi, Rio Grande do Norte, Brasil";-6,4654399;-35,9345509
"1135";2405504;"Jardim de Angicos";"Rio Grande do Norte";"Jardim de Angicos, Rio Grande do Norte, Brasil";-5,58233045;-35,9848902184286
"1136";2405603;"Jardim de Piranhas";"Rio Grande do Norte";"Jardim de Piranhas, Rio Grande do Norte, Brasil";-6,293008;-37,2710592831081
"1137";2405702;"Jardim do Seridó";"Rio Grande do Norte";"Jardim do Seridó, Rio Grande do Norte, Brasil";-6,5976523;-36,7952745967934
"1138";2405801;"João Câmara";"Rio Grande do Norte";"João Câmara, Rio Grande do Norte, Brasil";-5,5373102;-35,8154297
"1139";2405900;"João Dias";"Rio Grande do Norte";"João Dias, Rio Grande do Norte, Brasil";-6,29471145;-37,8589705074026
"1140";2406007;"José da Penha";"Rio Grande do Norte";"José da Penha, Rio Grande do Norte, Brasil";-6,34806285;-38,2617246638754
"1141";2406106;"Jucurutu";"Rio Grande do Norte";"Jucurutu, Rio Grande do Norte, Brasil";-6,0343517;-37,0186248
"1142";2406155;"Jundiá";"Rio Grande do Norte";"Jundiá, Rio Grande do Norte, Brasil";-6,2511035;-35,3388122176031
"1143";2406205;"Lagoa d'Anta";"Rio Grande do Norte";"Lagoa d'Anta, Rio Grande do Norte, Brasil";-6,36975335;-35,6421483916634
"1144";2406304;"Lagoa de Pedras";"Rio Grande do Norte";"Lagoa de Pedras, Rio Grande do Norte, Brasil";-6,1527677;-35,4368515
"1145";2406403;"Lagoa de Velhos";"Rio Grande do Norte";"Lagoa de Velhos, Rio Grande do Norte, Brasil";-6,0012168;-35,8509121522625
"1146";2406502;"Lagoa Nova";"Rio Grande do Norte";"Lagoa Nova, Rio Grande do Norte, Brasil";-5,8226936;-35,2126402
"1147";2406601;"Lagoa Salgada";"Rio Grande do Norte";"Lagoa Salgada, Rio Grande do Norte, Brasil";-6,1458786;-35,491176686124
"1148";2406700;"Lajes";"Rio Grande do Norte";"Lajes, Rio Grande do Norte, Brasil";-5,6484494;-35,6131666
"1149";2406809;"Lajes Pintadas";"Rio Grande do Norte";"Lajes Pintadas, Rio Grande do Norte, Brasil";-6,14891545;-36,1513712673077
"1150";2406908;"Lucrécia";"Rio Grande do Norte";"Lucrécia, Rio Grande do Norte, Brasil";-6,1172521;-37,8134572
"1151";2407005;"Luís Gomes";"Rio Grande do Norte";"Luís Gomes, Rio Grande do Norte, Brasil";-6,39478785;-38,3651244425676
"1152";2407104;"Macaíba";"Rio Grande do Norte";"Macaíba, Rio Grande do Norte, Brasil";-5,8561371;-35,3523773
"1153";2407203;"Macau";"Rio Grande do Norte";"Macau, Rio Grande do Norte, Brasil";-5,2317521;-36,46673789241
"1154";2407252;"Major Sales";"Rio Grande do Norte";"Major Sales, Rio Grande do Norte, Brasil";-6,4116358;-38,3189688175676
"1155";2407302;"Marcelino Vieira";"Rio Grande do Norte";"Marcelino Vieira, Rio Grande do Norte, Brasil";-6,282668;-38,1663049340164
"1156";2407401;"Martins";"Rio Grande do Norte";"Martins, Rio Grande do Norte, Brasil";-6,089284;-37,9114675
"1157";2407500;"Maxaranguape";"Rio Grande do Norte";"Maxaranguape, Rio Grande do Norte, Brasil";-5,5175988;-35,25854
"1158";2407609;"Messias Targino";"Rio Grande do Norte";"Messias Targino, Rio Grande do Norte, Brasil";-6,08401295;-37,5167828620915
"1159";2407708;"Montanhas";"Rio Grande do Norte";"Montanhas, Rio Grande do Norte, Brasil";-6,4866541;-35,2853576
"1160";2407807;"Monte Alegre";"Rio Grande do Norte";"Monte Alegre, Rio Grande do Norte, Brasil";-6,1142135;-35,4067094877725
"1161";2407906;"Monte das Gameleiras";"Rio Grande do Norte";"Monte das Gameleiras, Rio Grande do Norte, Brasil";-6,42803885;-35,8090963227149
"1162";2408003;"Mossoró";"Rio Grande do Norte";"Mossoró, Rio Grande do Norte, Brasil";-5,1904331;-37,3443871
"1163";2408102;"Natal";"Rio Grande do Norte";"Natal, Rio Grande do Norte, Brasil";-5,8053979;-35,2080904
"1164";2408201;"Nísia Floresta";"Rio Grande do Norte";"Nísia Floresta, Rio Grande do Norte, Brasil";-6,05336815;-35,1714106685548
"1165";2408300;"Nova Cruz";"Rio Grande do Norte";"Nova Cruz, Rio Grande do Norte, Brasil";-6,4625264;-35,4476348031324
"1166";2408409;"Olho-d'Água do Borges";"Rio Grande do Norte";"Olho-d'Água do Borges, Rio Grande do Norte, Brasil";-5,9780622;-37,7126874856684
"1167";2408508;"Ouro Branco";"Rio Grande do Norte";"Ouro Branco, Rio Grande do Norte, Brasil";-6,685742;-36,9216975850947
"1168";2408607;"Paraná";"Rio Grande do Norte";"Paraná, Rio Grande do Norte, Brasil";-6,45257765;-38,2940086111111
"1169";2408706;"Paraú";"Rio Grande do Norte";"Paraú, Rio Grande do Norte, Brasil";-5,7760442;-37,1012636
"1170";2408805;"Parazinho";"Rio Grande do Norte";"Parazinho, Rio Grande do Norte, Brasil";-5,2259699;-35,8403864
"1171";2408904;"Parelhas";"Rio Grande do Norte";"Parelhas, Rio Grande do Norte, Brasil";-6,6913689;-36,6584474
"1172";2403251;"Parnamirim";"Rio Grande do Norte";"Parnamirim, Rio Grande do Norte, Brasil";-5,9153333;-35,2679912
"1173";2409100;"Passa e Fica";"Rio Grande do Norte";"Passa e Fica, Rio Grande do Norte, Brasil";-6,4350939;-35,6438361
"1174";2409209;"Passagem";"Rio Grande do Norte";"Passagem, Rio Grande do Norte, Brasil";-6,2994999;-35,4017499
"1175";2409308;"Patu";"Rio Grande do Norte";"Patu, Rio Grande do Norte, Brasil";-6,1006212;-37,6385147
"1176";2409407;"Pau dos Ferros";"Rio Grande do Norte";"Pau dos Ferros, Rio Grande do Norte, Brasil";-6,10729495;-38,1912685514706
"1177";2409506;"Pedra Grande";"Rio Grande do Norte";"Pedra Grande, Rio Grande do Norte, Brasil";-5,1473985;-35,871302686078
"1178";2409605;"Pedra Preta";"Rio Grande do Norte";"Pedra Preta, Rio Grande do Norte, Brasil";-5,5223096;-36,0850897272857
"1179";2409704;"Pedro Avelino";"Rio Grande do Norte";"Pedro Avelino, Rio Grande do Norte, Brasil";-5,4557033;-36,3262659389078
"1180";2409803;"Pedro Velho";"Rio Grande do Norte";"Pedro Velho, Rio Grande do Norte, Brasil";-6,4699999;-35,2206606810098
"1181";2409902;"Pendências";"Rio Grande do Norte";"Pendências, Rio Grande do Norte, Brasil";-5,2572091;-36,7182486
"1182";2410009;"Pilões";"Rio Grande do Norte";"Pilões, Rio Grande do Norte, Brasil";-6,2953156;-38,0326088497901
"1183";2410108;"Poço Branco";"Rio Grande do Norte";"Poço Branco, Rio Grande do Norte, Brasil";-5,5984999;-35,6987628997249
"1184";2410207;"Portalegre";"Rio Grande do Norte";"Portalegre, Rio Grande do Norte, Brasil";-6,02961895;-38,0137378366245
"1185";2410256;"Porto do Mangue";"Rio Grande do Norte";"Porto do Mangue, Rio Grande do Norte, Brasil";-5,0684999;-36,8207116768277
"1186";2410405;"Pureza";"Rio Grande do Norte";"Pureza, Rio Grande do Norte, Brasil";-5,4672792;-35,5559114
"1187";2410504;"Rafael Fernandes";"Rio Grande do Norte";"Rafael Fernandes, Rio Grande do Norte, Brasil";-6,2008698;-38,2240858073877
"1188";2410603;"Rafael Godeiro";"Rio Grande do Norte";"Rafael Godeiro, Rio Grande do Norte, Brasil";-6,06572625;-37,7256881127652
"1189";2410702;"Riacho da Cruz";"Rio Grande do Norte";"Riacho da Cruz, Rio Grande do Norte, Brasil";-5,9214862;-37,9626206392175
"1190";2410801;"Riacho de Santana";"Rio Grande do Norte";"Riacho de Santana, Rio Grande do Norte, Brasil";-6,28133;-38,3547641078706
"1191";2410900;"Riachuelo";"Rio Grande do Norte";"Riachuelo, Rio Grande do Norte, Brasil";-5,8341444;-35,8455627846167
"1192";2408953;"Rio do Fogo";"Rio Grande do Norte";"Rio do Fogo, Rio Grande do Norte, Brasil";-5,36057555;-35,392460022177
"1193";2411007;"Rodolfo Fernandes";"Rio Grande do Norte";"Rodolfo Fernandes, Rio Grande do Norte, Brasil";-5,85103145;-38,0665916287814
"1194";2411106;"Ruy Barbosa";"Rio Grande do Norte";"Ruy Barbosa, Rio Grande do Norte, Brasil";-5,85636015;-35,9437035897871
"1195";2411205;"Santa Cruz";"Rio Grande do Norte";"Santa Cruz, Rio Grande do Norte, Brasil";-6,2699285;-36,019708802174
"1196";2409332;"Santa Maria";"Rio Grande do Norte";"Santa Maria, Rio Grande do Norte, Brasil";-5,79446685;-35,7232789565217
"1197";2411403;"Santana do Matos";"Rio Grande do Norte";"Santana do Matos, Rio Grande do Norte, Brasil";-5,9533965;-36,6132459876054
"1198";2411429;"Santana do Seridó";"Rio Grande do Norte";"Santana do Seridó, Rio Grande do Norte, Brasil";-6,74237375;-36,7639501577892
"1199";2411502;"Santo Antônio";"Rio Grande do Norte";"Santo Antônio, Rio Grande do Norte, Brasil";-6,3231971;-35,5157910371496
"1200";2411601;"São Bento do Norte";"Rio Grande do Norte";"São Bento do Norte, Rio Grande do Norte, Brasil";-5,1456204;-35,9888531709201
"1201";2411700;"São Bento do Trairí";"Rio Grande do Norte";"São Bento do Trairí, Rio Grande do Norte, Brasil";-6,3977157;-36,0504972004672
"1202";2411809;"São Fernando";"Rio Grande do Norte";"São Fernando, Rio Grande do Norte, Brasil";-6,31298695;-37,1466784584291
"1203";2411908;"São Francisco do Oeste";"Rio Grande do Norte";"São Francisco do Oeste, Rio Grande do Norte, Brasil";-5,9914217;-38,1961573818692
"1204";2412005;"São Gonçalo do Amarante";"Rio Grande do Norte";"São Gonçalo do Amarante, Rio Grande do Norte, Brasil";-5,77483815;-35,3565051045454
"1205";2412104;"São João do Sabugi";"Rio Grande do Norte";"São João do Sabugi, Rio Grande do Norte, Brasil";-6,7188209;-37,1997946
"1206";2412203;"São José de Mipibu";"Rio Grande do Norte";"São José de Mipibu, Rio Grande do Norte, Brasil";-6,07834695;-35,2650478781002
"1207";2412302;"São José do Campestre";"Rio Grande do Norte";"São José do Campestre, Rio Grande do Norte, Brasil";-6,30089955;-35,6961205818318
"1208";2412401;"São José do Seridó";"Rio Grande do Norte";"São José do Seridó, Rio Grande do Norte, Brasil";-6,4819811;-36,8595096183178
"1209";2412500;"São Miguel";"Rio Grande do Norte";"São Miguel, Rio Grande do Norte, Brasil";-6,20618585;-38,4657369053073
"1210";2412559;"São Miguel do Gostoso";"Rio Grande do Norte";"São Miguel do Gostoso, Rio Grande do Norte, Brasil";-5,1840678;-35,7377466363333
"1211";2412609;"São Paulo do Potengi";"Rio Grande do Norte";"São Paulo do Potengi, Rio Grande do Norte, Brasil";-5,93309615;-35,7627434433945
"1212";2412708;"São Pedro";"Rio Grande do Norte";"São Pedro, Rio Grande do Norte, Brasil";-5,890131;-35,6110070559166
"1213";2412807;"São Rafael";"Rio Grande do Norte";"São Rafael, Rio Grande do Norte, Brasil";-5,84285165;-36,869820934451
"1214";2412906;"São Tomé";"Rio Grande do Norte";"São Tomé, Rio Grande do Norte, Brasil";-5,9964641;-36,1214249991379
"1215";2413003;"São Vicente";"Rio Grande do Norte";"São Vicente, Rio Grande do Norte, Brasil";-6,194523;-36,666698778937
"1216";2413102;"Senador Elói de Souza";"Rio Grande do Norte";"Senador Elói de Souza, Rio Grande do Norte, Brasil";-6,04262685;-35,6974954801362
"1217";2413201;"Senador Georgino Avelino";"Rio Grande do Norte";"Senador Georgino Avelino, Rio Grande do Norte, Brasil";-6,1589618;-35,1218851491548
"1218";2410306;"Serra Caiada";"Rio Grande do Norte";"Serra Caiada, Rio Grande do Norte, Brasil";-6,1070195;-35,7086684
"1219";2413300;"Serra de São Bento";"Rio Grande do Norte";"Serra de São Bento, Rio Grande do Norte, Brasil";-6,42008675;-35,7167397487763
"1220";2413359;"Serra do Mel";"Rio Grande do Norte";"Serra do Mel, Rio Grande do Norte, Brasil";-5,143089;-37,0171963839449
"1221";2413409;"Serra Negra do Norte";"Rio Grande do Norte";"Serra Negra do Norte, Rio Grande do Norte, Brasil";-6,5740911;-37,3535275724707
"1222";2413508;"Serrinha";"Rio Grande do Norte";"Serrinha, Rio Grande do Norte, Brasil";-6,25699105;-35,565730711897
"1223";2413557;"Serrinha dos Pintos";"Rio Grande do Norte";"Serrinha dos Pintos, Rio Grande do Norte, Brasil";-6,14577515;-37,9937645679607
"1224";2413607;"Severiano Melo";"Rio Grande do Norte";"Severiano Melo, Rio Grande do Norte, Brasil";-5,7714999;-37,9786960130563
"1225";2413706;"Sítio Novo";"Rio Grande do Norte";"Sítio Novo, Rio Grande do Norte, Brasil";-6,0911921;-35,895201006428
"1226";2413805;"Taboleiro Grande";"Rio Grande do Norte";"Taboleiro Grande, Rio Grande do Norte, Brasil";-5,9289207;-38,0445079
"1227";2413904;"Taipu";"Rio Grande do Norte";"Taipu, Rio Grande do Norte, Brasil";-5,6228593;-35,5991763
"1228";2414001;"Tangará";"Rio Grande do Norte";"Tangará, Rio Grande do Norte, Brasil";-6,1964899;-35,7988879
"1229";2414100;"Tenente Ananias";"Rio Grande do Norte";"Tenente Ananias, Rio Grande do Norte, Brasil";-6,4384011;-38,1731285487952
"1230";2414159;"Tenente Laurentino Cruz";"Rio Grande do Norte";"Tenente Laurentino Cruz, Rio Grande do Norte, Brasil";-6,1567125;-36,7188754715273
