codmun;nome;uf;string
2701209;Cacimbinhas;Alagoas;Cacimbinhas, Alagoas, Brasil
2701308;Cajueiro;Alagoas;Cajueiro, Alagoas, Brasil
2701357;Campestre;Alagoas;Campestre, Alagoas, Brasil
2701407;Campo Alegre;Alagoas;Campo Alegre, Alagoas, Brasil
2701506;Campo Grande;Alagoas;Campo Grande, Alagoas, Brasil
2701605;Canapi;Alagoas;Canapi, Alagoas, Brasil
2701704;Capela;Alagoas;Capela, Alagoas, Brasil
2701803;Carneiros;Alagoas;Carneiros, Alagoas, Brasil
2701902;Chã Preta;Alagoas;Chã Preta, Alagoas, Brasil
2702009;Coité do Nóia;Alagoas;Coité do Nóia, Alagoas, Brasil
2702108;Colônia Leopoldina;Alagoas;Colônia Leopoldina, Alagoas, Brasil
2702207;Coqueiro Seco;Alagoas;Coqueiro Seco, Alagoas, Brasil
2702306;Coruripe;Alagoas;Coruripe, Alagoas, Brasil
2702355;Craíbas;Alagoas;Craíbas, Alagoas, Brasil
2702405;Delmiro Gouveia;Alagoas;Delmiro Gouveia, Alagoas, Brasil
2702504;Dois Riachos;Alagoas;Dois Riachos, Alagoas, Brasil
2702553;Estrela de Alagoas;Alagoas;Estrela de Alagoas, Alagoas, Brasil
2702603;Feira Grande;Alagoas;Feira Grande, Alagoas, Brasil
2702702;Feliz Deserto;Alagoas;Feliz Deserto, Alagoas, Brasil
2702801;Flexeiras;Alagoas;Flexeiras, Alagoas, Brasil
2702900;Girau do Ponciano;Alagoas;Girau do Ponciano, Alagoas, Brasil
2703007;Ibateguara;Alagoas;Ibateguara, Alagoas, Brasil
2703106;Igaci;Alagoas;Igaci, Alagoas, Brasil
2703205;Igreja Nova;Alagoas;Igreja Nova, Alagoas, Brasil
2703304;Inhapi;Alagoas;Inhapi, Alagoas, Brasil
2703403;Jacaré dos Homens;Alagoas;Jacaré dos Homens, Alagoas, Brasil
2703502;Jacuípe;Alagoas;Jacuípe, Alagoas, Brasil
2703601;Japaratinga;Alagoas;Japaratinga, Alagoas, Brasil
2703700;Jaramataia;Alagoas;Jaramataia, Alagoas, Brasil
2703759;Jequiá da Praia;Alagoas;Jequiá da Praia, Alagoas, Brasil
2703809;Joaquim Gomes;Alagoas;Joaquim Gomes, Alagoas, Brasil
2703908;Jundiá;Alagoas;Jundiá, Alagoas, Brasil
2704005;Junqueiro;Alagoas;Junqueiro, Alagoas, Brasil
2704104;Lagoa da Canoa;Alagoas;Lagoa da Canoa, Alagoas, Brasil
2704203;Limoeiro de Anadia;Alagoas;Limoeiro de Anadia, Alagoas, Brasil
2704302;Maceió;Alagoas;Maceió, Alagoas, Brasil
2704401;Major Isidoro;Alagoas;Major Isidoro, Alagoas, Brasil
2704906;Mar Vermelho;Alagoas;Mar Vermelho, Alagoas, Brasil
2704500;Maragogi;Alagoas;Maragogi, Alagoas, Brasil
2704609;Maravilha;Alagoas;Maravilha, Alagoas, Brasil
2704708;Marechal Deodoro;Alagoas;Marechal Deodoro, Alagoas, Brasil
2704807;Maribondo;Alagoas;Maribondo, Alagoas, Brasil
2705002;Mata Grande;Alagoas;Mata Grande, Alagoas, Brasil
2705101;Matriz de Camaragibe;Alagoas;Matriz de Camaragibe, Alagoas, Brasil
2705200;Messias;Alagoas;Messias, Alagoas, Brasil
2705309;Minador do Negrão;Alagoas;Minador do Negrão, Alagoas, Brasil
2705408;Monteirópolis;Alagoas;Monteirópolis, Alagoas, Brasil
2705507;Murici;Alagoas;Murici, Alagoas, Brasil
2705606;Novo Lino;Alagoas;Novo Lino, Alagoas, Brasil
2705705;Olho d'Água das Flores;Alagoas;Olho d'Água das Flores, Alagoas, Brasil
2705804;Olho d'Água do Casado;Alagoas;Olho d'Água do Casado, Alagoas, Brasil
2705903;Olho d'Água Grande;Alagoas;Olho d'Água Grande, Alagoas, Brasil
2706000;Olivença;Alagoas;Olivença, Alagoas, Brasil
2706109;Ouro Branco;Alagoas;Ouro Branco, Alagoas, Brasil
2706208;Palestina;Alagoas;Palestina, Alagoas, Brasil
2706307;Palmeira dos Índios;Alagoas;Palmeira dos Índios, Alagoas, Brasil
2706406;Pão de Açúcar;Alagoas;Pão de Açúcar, Alagoas, Brasil
2706422;Pariconha;Alagoas;Pariconha, Alagoas, Brasil
2706448;Paripueira;Alagoas;Paripueira, Alagoas, Brasil
2706505;Passo de Camaragibe;Alagoas;Passo de Camaragibe, Alagoas, Brasil
2706604;Paulo Jacinto;Alagoas;Paulo Jacinto, Alagoas, Brasil
2706703;Penedo;Alagoas;Penedo, Alagoas, Brasil
2706802;Piaçabuçu;Alagoas;Piaçabuçu, Alagoas, Brasil
2706901;Pilar;Alagoas;Pilar, Alagoas, Brasil
2707008;Pindoba;Alagoas;Pindoba, Alagoas, Brasil
2707107;Piranhas;Alagoas;Piranhas, Alagoas, Brasil
2707206;Poço das Trincheiras;Alagoas;Poço das Trincheiras, Alagoas, Brasil
2707305;Porto Calvo;Alagoas;Porto Calvo, Alagoas, Brasil
2707404;Porto de Pedras;Alagoas;Porto de Pedras, Alagoas, Brasil
2707503;Porto Real do Colégio;Alagoas;Porto Real do Colégio, Alagoas, Brasil
2707602;Quebrangulo;Alagoas;Quebrangulo, Alagoas, Brasil
2707701;Rio Largo;Alagoas;Rio Largo, Alagoas, Brasil
2707800;Roteiro;Alagoas;Roteiro, Alagoas, Brasil
2707909;Santa Luzia do Norte;Alagoas;Santa Luzia do Norte, Alagoas, Brasil
2708006;Santana do Ipanema;Alagoas;Santana do Ipanema, Alagoas, Brasil
2708105;Santana do Mundaú;Alagoas;Santana do Mundaú, Alagoas, Brasil
2708204;São Brás;Alagoas;São Brás, Alagoas, Brasil
2708303;São José da Laje;Alagoas;São José da Laje, Alagoas, Brasil
2708402;São José da Tapera;Alagoas;São José da Tapera, Alagoas, Brasil
2708501;São Luís do Quitunde;Alagoas;São Luís do Quitunde, Alagoas, Brasil
2708600;São Miguel dos Campos;Alagoas;São Miguel dos Campos, Alagoas, Brasil
2708709;São Miguel dos Milagres;Alagoas;São Miguel dos Milagres, Alagoas, Brasil
2708808;São Sebastião;Alagoas;São Sebastião, Alagoas, Brasil
2708907;Satuba;Alagoas;Satuba, Alagoas, Brasil
2708956;Senador Rui Palmeira;Alagoas;Senador Rui Palmeira, Alagoas, Brasil
2709004;Tanque d'Arca;Alagoas;Tanque d'Arca, Alagoas, Brasil
2709103;Taquarana;Alagoas;Taquarana, Alagoas, Brasil
2709152;Teotônio Vilela;Alagoas;Teotônio Vilela, Alagoas, Brasil
2709202;Traipu;Alagoas;Traipu, Alagoas, Brasil
2709301;União dos Palmares;Alagoas;União dos Palmares, Alagoas, Brasil
2709400;Viçosa;Alagoas;Viçosa, Alagoas, Brasil
2800100;Amparo de São Francisco;Sergipe;Amparo de São Francisco, Sergipe, Brasil
2800209;Aquidabã;Sergipe;Aquidabã, Sergipe, Brasil
2800308;Aracaju;Sergipe;Aracaju, Sergipe, Brasil
2800407;Arauá;Sergipe;Arauá, Sergipe, Brasil
2800506;Areia Branca;Sergipe;Areia Branca, Sergipe, Brasil
2800605;Barra dos Coqueiros;Sergipe;Barra dos Coqueiros, Sergipe, Brasil
2800670;Boquim;Sergipe;Boquim, Sergipe, Brasil
2800704;Brejo Grande;Sergipe;Brejo Grande, Sergipe, Brasil
2801009;Campo do Brito;Sergipe;Campo do Brito, Sergipe, Brasil
2801108;Canhoba;Sergipe;Canhoba, Sergipe, Brasil
2801207;Canindé de São Francisco;Sergipe;Canindé de São Francisco, Sergipe, Brasil
2801306;Capela;Sergipe;Capela, Sergipe, Brasil
2801405;Carira;Sergipe;Carira, Sergipe, Brasil
2801504;Carmópolis;Sergipe;Carmópolis, Sergipe, Brasil
2801603;Cedro de São João;Sergipe;Cedro de São João, Sergipe, Brasil
2801702;Cristinápolis;Sergipe;Cristinápolis, Sergipe, Brasil
2801900;Cumbe;Sergipe;Cumbe, Sergipe, Brasil
2802007;Divina Pastora;Sergipe;Divina Pastora, Sergipe, Brasil
2802106;Estância;Sergipe;Estância, Sergipe, Brasil
2802205;Feira Nova;Sergipe;Feira Nova, Sergipe, Brasil
2802304;Frei Paulo;Sergipe;Frei Paulo, Sergipe, Brasil
2802403;Gararu;Sergipe;Gararu, Sergipe, Brasil
2802502;General Maynard;Sergipe;General Maynard, Sergipe, Brasil
2802601;Gracho Cardoso;Sergipe;Gracho Cardoso, Sergipe, Brasil
2802700;Ilha das Flores;Sergipe;Ilha das Flores, Sergipe, Brasil
2802809;Indiaroba;Sergipe;Indiaroba, Sergipe, Brasil
2802908;Itabaiana;Sergipe;Itabaiana, Sergipe, Brasil
2803005;Itabaianinha;Sergipe;Itabaianinha, Sergipe, Brasil
2803104;Itabi;Sergipe;Itabi, Sergipe, Brasil
2803203;Itaporanga d'Ajuda;Sergipe;Itaporanga d'Ajuda, Sergipe, Brasil
2803302;Japaratuba;Sergipe;Japaratuba, Sergipe, Brasil
2803401;Japoatã;Sergipe;Japoatã, Sergipe, Brasil
2803500;Lagarto;Sergipe;Lagarto, Sergipe, Brasil
2803609;Laranjeiras;Sergipe;Laranjeiras, Sergipe, Brasil
2803708;Macambira;Sergipe;Macambira, Sergipe, Brasil
2803807;Malhada dos Bois;Sergipe;Malhada dos Bois, Sergipe, Brasil
2803906;Malhador;Sergipe;Malhador, Sergipe, Brasil
2804003;Maruim;Sergipe;Maruim, Sergipe, Brasil
2804102;Moita Bonita;Sergipe;Moita Bonita, Sergipe, Brasil
2804201;Monte Alegre de Sergipe;Sergipe;Monte Alegre de Sergipe, Sergipe, Brasil
2804300;Muribeca;Sergipe;Muribeca, Sergipe, Brasil
2804409;Neópolis;Sergipe;Neópolis, Sergipe, Brasil
2804458;Nossa Senhora Aparecida;Sergipe;Nossa Senhora Aparecida, Sergipe, Brasil
2804508;Nossa Senhora da Glória;Sergipe;Nossa Senhora da Glória, Sergipe, Brasil
2804607;Nossa Senhora das Dores;Sergipe;Nossa Senhora das Dores, Sergipe, Brasil
2804706;Nossa Senhora de Lourdes;Sergipe;Nossa Senhora de Lourdes, Sergipe, Brasil
2804805;Nossa Senhora do Socorro;Sergipe;Nossa Senhora do Socorro, Sergipe, Brasil
2804904;Pacatuba;Sergipe;Pacatuba, Sergipe, Brasil
2805000;Pedra Mole;Sergipe;Pedra Mole, Sergipe, Brasil
2805109;Pedrinhas;Sergipe;Pedrinhas, Sergipe, Brasil
2805208;Pinhão;Sergipe;Pinhão, Sergipe, Brasil
2805307;Pirambu;Sergipe;Pirambu, Sergipe, Brasil
2805406;Poço Redondo;Sergipe;Poço Redondo, Sergipe, Brasil
2805505;Poço Verde;Sergipe;Poço Verde, Sergipe, Brasil
2805604;Porto da Folha;Sergipe;Porto da Folha, Sergipe, Brasil
2805703;Propriá;Sergipe;Propriá, Sergipe, Brasil
2805802;Riachão do Dantas;Sergipe;Riachão do Dantas, Sergipe, Brasil
2805901;Riachuelo;Sergipe;Riachuelo, Sergipe, Brasil
2806008;Ribeirópolis;Sergipe;Ribeirópolis, Sergipe, Brasil
2806107;Rosário do Catete;Sergipe;Rosário do Catete, Sergipe, Brasil
2806206;Salgado;Sergipe;Salgado, Sergipe, Brasil
2806305;Santa Luzia do Itanhy;Sergipe;Santa Luzia do Itanhy, Sergipe, Brasil
2806503;Santa Rosa de Lima;Sergipe;Santa Rosa de Lima, Sergipe, Brasil
2806404;Santana do São Francisco;Sergipe;Santana do São Francisco, Sergipe, Brasil
2806602;Santo Amaro das Brotas;Sergipe;Santo Amaro das Brotas, Sergipe, Brasil
2806701;São Cristóvão;Sergipe;São Cristóvão, Sergipe, Brasil
2806800;São Domingos;Sergipe;São Domingos, Sergipe, Brasil
2806909;São Francisco;Sergipe;São Francisco, Sergipe, Brasil
2807006;São Miguel do Aleixo;Sergipe;São Miguel do Aleixo, Sergipe, Brasil
2807105;Simão Dias;Sergipe;Simão Dias, Sergipe, Brasil
2807204;Siriri;Sergipe;Siriri, Sergipe, Brasil
2807303;Telha;Sergipe;Telha, Sergipe, Brasil
2807402;Tobias Barreto;Sergipe;Tobias Barreto, Sergipe, Brasil
2807501;Tomar do Geru;Sergipe;Tomar do Geru, Sergipe, Brasil
2807600;Umbaúba;Sergipe;Umbaúba, Sergipe, Brasil
2900108;Abaíra;Bahia;Abaíra, Bahia, Brasil
2900207;Abaré;Bahia;Abaré, Bahia, Brasil
2900306;Acajutiba;Bahia;Acajutiba, Bahia, Brasil
2900355;Adustina;Bahia;Adustina, Bahia, Brasil
2900405;Água Fria;Bahia;Água Fria, Bahia, Brasil
2900603;Aiquara;Bahia;Aiquara, Bahia, Brasil
2900702;Alagoinhas;Bahia;Alagoinhas, Bahia, Brasil
2900801;Alcobaça;Bahia;Alcobaça, Bahia, Brasil
2900900;Almadina;Bahia;Almadina, Bahia, Brasil
2901007;Amargosa;Bahia;Amargosa, Bahia, Brasil
2901106;Amélia Rodrigues;Bahia;Amélia Rodrigues, Bahia, Brasil
2901155;América Dourada;Bahia;América Dourada, Bahia, Brasil
2901205;Anagé;Bahia;Anagé, Bahia, Brasil
2901304;Andaraí;Bahia;Andaraí, Bahia, Brasil
2901353;Andorinha;Bahia;Andorinha, Bahia, Brasil
2901403;Angical;Bahia;Angical, Bahia, Brasil
2901502;Anguera;Bahia;Anguera, Bahia, Brasil
2901601;Antas;Bahia;Antas, Bahia, Brasil
2901700;Antônio Cardoso;Bahia;Antônio Cardoso, Bahia, Brasil
2901809;Antônio Gonçalves;Bahia;Antônio Gonçalves, Bahia, Brasil
2901908;Aporá;Bahia;Aporá, Bahia, Brasil
2901957;Apuarema;Bahia;Apuarema, Bahia, Brasil
2902054;Araças;Bahia;Araças, Bahia, Brasil
2902005;Aracatu;Bahia;Aracatu, Bahia, Brasil
2902104;Araci;Bahia;Araci, Bahia, Brasil
2902203;Aramari;Bahia;Aramari, Bahia, Brasil
2902252;Arataca;Bahia;Arataca, Bahia, Brasil
2902302;Aratuípe;Bahia;Aratuípe, Bahia, Brasil
2902401;Aurelino Leal;Bahia;Aurelino Leal, Bahia, Brasil
2902500;Baianópolis;Bahia;Baianópolis, Bahia, Brasil
2902609;Baixa Grande;Bahia;Baixa Grande, Bahia, Brasil
2902658;Banzaê;Bahia;Banzaê, Bahia, Brasil
2902708;Barra;Bahia;Barra, Bahia, Brasil
2902807;Barra da Estiva;Bahia;Barra da Estiva, Bahia, Brasil
2902906;Barra do Choça;Bahia;Barra do Choça, Bahia, Brasil
2903003;Barra do Mendes;Bahia;Barra do Mendes, Bahia, Brasil
2903102;Barra do Rocha;Bahia;Barra do Rocha, Bahia, Brasil
2903201;Barreiras;Bahia;Barreiras, Bahia, Brasil
2903235;Barro Alto;Bahia;Barro Alto, Bahia, Brasil
2903300;Barro Preto;Bahia;Barro Preto, Bahia, Brasil
2903276;Barrocas;Bahia;Barrocas, Bahia, Brasil
2903409;Belmonte;Bahia;Belmonte, Bahia, Brasil
2903508;Belo Campo;Bahia;Belo Campo, Bahia, Brasil
2903607;Biritinga;Bahia;Biritinga, Bahia, Brasil
2903706;Boa Nova;Bahia;Boa Nova, Bahia, Brasil
2903805;Boa Vista do Tupim;Bahia;Boa Vista do Tupim, Bahia, Brasil
2903904;Bom Jesus da Lapa;Bahia;Bom Jesus da Lapa, Bahia, Brasil
2903953;Bom Jesus da Serra;Bahia;Bom Jesus da Serra, Bahia, Brasil
2904001;Boninal;Bahia;Boninal, Bahia, Brasil
2904050;Bonito;Bahia;Bonito, Bahia, Brasil
2904100;Boquira;Bahia;Boquira, Bahia, Brasil
2904209;Botuporã;Bahia;Botuporã, Bahia, Brasil
2904308;Brejões;Bahia;Brejões, Bahia, Brasil
2904407;Brejolândia;Bahia;Brejolândia, Bahia, Brasil
2904506;Brotas de Macaúbas;Bahia;Brotas de Macaúbas, Bahia, Brasil
2904605;Brumado;Bahia;Brumado, Bahia, Brasil
2904704;Buerarema;Bahia;Buerarema, Bahia, Brasil
2904753;Buritirama;Bahia;Buritirama, Bahia, Brasil
2904803;Caatiba;Bahia;Caatiba, Bahia, Brasil
2904852;Cabaceiras do Paraguaçu;Bahia;Cabaceiras do Paraguaçu, Bahia, Brasil
2904902;Cachoeira;Bahia;Cachoeira, Bahia, Brasil
2905008;Caculé;Bahia;Caculé, Bahia, Brasil
2905107;Caém;Bahia;Caém, Bahia, Brasil
2905156;Caetanos;Bahia;Caetanos, Bahia, Brasil
2905206;Caetité;Bahia;Caetité, Bahia, Brasil
2905305;Cafarnaum;Bahia;Cafarnaum, Bahia, Brasil
2905404;Cairu;Bahia;Cairu, Bahia, Brasil
2905503;Caldeirão Grande;Bahia;Caldeirão Grande, Bahia, Brasil
2905602;Camacan;Bahia;Camacan, Bahia, Brasil
2905701;Camaçari;Bahia;Camaçari, Bahia, Brasil
2905800;Camamu;Bahia;Camamu, Bahia, Brasil
2905909;Campo Alegre de Lourdes;Bahia;Campo Alegre de Lourdes, Bahia, Brasil
2906006;Campo Formoso;Bahia;Campo Formoso, Bahia, Brasil
2906105;Canápolis;Bahia;Canápolis, Bahia, Brasil
2906204;Canarana;Bahia;Canarana, Bahia, Brasil
2906303;Canavieiras;Bahia;Canavieiras, Bahia, Brasil
2906402;Candeal;Bahia;Candeal, Bahia, Brasil
2906501;Candeias;Bahia;Candeias, Bahia, Brasil
2906600;Candiba;Bahia;Candiba, Bahia, Brasil
2906709;Cândido Sales;Bahia;Cândido Sales, Bahia, Brasil
2906808;Cansanção;Bahia;Cansanção, Bahia, Brasil
2906824;Canudos;Bahia;Canudos, Bahia, Brasil
2906857;Capela do Alto Alegre;Bahia;Capela do Alto Alegre, Bahia, Brasil
2906873;Capim Grosso;Bahia;Capim Grosso, Bahia, Brasil
2906899;Caraíbas;Bahia;Caraíbas, Bahia, Brasil
2906907;Caravelas;Bahia;Caravelas, Bahia, Brasil
2907004;Cardeal da Silva;Bahia;Cardeal da Silva, Bahia, Brasil
2907103;Carinhanha;Bahia;Carinhanha, Bahia, Brasil
2907202;Casa Nova;Bahia;Casa Nova, Bahia, Brasil
2907301;Castro Alves;Bahia;Castro Alves, Bahia, Brasil
2907400;Catolândia;Bahia;Catolândia, Bahia, Brasil
2907509;Catu;Bahia;Catu, Bahia, Brasil
2907558;Caturama;Bahia;Caturama, Bahia, Brasil
2907608;Central;Bahia;Central, Bahia, Brasil
2907707;Chorrochó;Bahia;Chorrochó, Bahia, Brasil
2907806;Cícero Dantas;Bahia;Cícero Dantas, Bahia, Brasil
2907905;Cipó;Bahia;Cipó, Bahia, Brasil
2908002;Coaraci;Bahia;Coaraci, Bahia, Brasil
2908101;Cocos;Bahia;Cocos, Bahia, Brasil
2908200;Conceição da Feira;Bahia;Conceição da Feira, Bahia, Brasil
2908309;Conceição do Almeida;Bahia;Conceição do Almeida, Bahia, Brasil
2908408;Conceição do Coité;Bahia;Conceição do Coité, Bahia, Brasil
2908507;Conceição do Jacuípe;Bahia;Conceição do Jacuípe, Bahia, Brasil
2908606;Conde;Bahia;Conde, Bahia, Brasil
2908705;Condeúba;Bahia;Condeúba, Bahia, Brasil
2908804;Contendas do Sincorá;Bahia;Contendas do Sincorá, Bahia, Brasil
2908903;Coração de Maria;Bahia;Coração de Maria, Bahia, Brasil
2909000;Cordeiros;Bahia;Cordeiros, Bahia, Brasil
2909109;Coribe;Bahia;Coribe, Bahia, Brasil
2909208;Coronel João Sá;Bahia;Coronel João Sá, Bahia, Brasil
2909307;Correntina;Bahia;Correntina, Bahia, Brasil
2909406;Cotegipe;Bahia;Cotegipe, Bahia, Brasil
2909505;Cravolândia;Bahia;Cravolândia, Bahia, Brasil
2909604;Crisópolis;Bahia;Crisópolis, Bahia, Brasil
2909703;Cristópolis;Bahia;Cristópolis, Bahia, Brasil
2909802;Cruz das Almas;Bahia;Cruz das Almas, Bahia, Brasil
2909901;Curaçá;Bahia;Curaçá, Bahia, Brasil
2910008;Dário Meira;Bahia;Dário Meira, Bahia, Brasil
2910057;Dias d'Ávila;Bahia;Dias d'Ávila, Bahia, Brasil
2910107;Dom Basílio;Bahia;Dom Basílio, Bahia, Brasil
2910206;Dom Macedo Costa;Bahia;Dom Macedo Costa, Bahia, Brasil
2910305;Elísio Medrado;Bahia;Elísio Medrado, Bahia, Brasil
2910404;Encruzilhada;Bahia;Encruzilhada, Bahia, Brasil
2910503;Entre Rios;Bahia;Entre Rios, Bahia, Brasil
2900504;Érico Cardoso;Bahia;Érico Cardoso, Bahia, Brasil
2910602;Esplanada;Bahia;Esplanada, Bahia, Brasil
2910701;Euclides da Cunha;Bahia;Euclides da Cunha, Bahia, Brasil
2910727;Eunápolis;Bahia;Eunápolis, Bahia, Brasil
2910750;Fátima;Bahia;Fátima, Bahia, Brasil
2910776;Feira da Mata;Bahia;Feira da Mata, Bahia, Brasil
2910800;Feira de Santana;Bahia;Feira de Santana, Bahia, Brasil
2910859;Filadélfia;Bahia;Filadélfia, Bahia, Brasil
2910909;Firmino Alves;Bahia;Firmino Alves, Bahia, Brasil
2911006;Floresta Azul;Bahia;Floresta Azul, Bahia, Brasil
2911105;Formosa do Rio Preto;Bahia;Formosa do Rio Preto, Bahia, Brasil
2911204;Gandu;Bahia;Gandu, Bahia, Brasil
2911253;Gavião;Bahia;Gavião, Bahia, Brasil
2911303;Gentio do Ouro;Bahia;Gentio do Ouro, Bahia, Brasil
2911402;Glória;Bahia;Glória, Bahia, Brasil
2911501;Gongogi;Bahia;Gongogi, Bahia, Brasil
2911600;Governador Mangabeira;Bahia;Governador Mangabeira, Bahia, Brasil
2911659;Guajeru;Bahia;Guajeru, Bahia, Brasil
2911709;Guanambi;Bahia;Guanambi, Bahia, Brasil
2911808;Guaratinga;Bahia;Guaratinga, Bahia, Brasil
2911857;Heliópolis;Bahia;Heliópolis, Bahia, Brasil
2911907;Iaçu;Bahia;Iaçu, Bahia, Brasil
2912004;Ibiassucê;Bahia;Ibiassucê, Bahia, Brasil
2912103;Ibicaraí;Bahia;Ibicaraí, Bahia, Brasil
2912202;Ibicoara;Bahia;Ibicoara, Bahia, Brasil
2912301;Ibicuí;Bahia;Ibicuí, Bahia, Brasil
2912400;Ibipeba;Bahia;Ibipeba, Bahia, Brasil
2912509;Ibipitanga;Bahia;Ibipitanga, Bahia, Brasil
2912608;Ibiquera;Bahia;Ibiquera, Bahia, Brasil
2912707;Ibirapitanga;Bahia;Ibirapitanga, Bahia, Brasil
2912806;Ibirapuã;Bahia;Ibirapuã, Bahia, Brasil
2912905;Ibirataia;Bahia;Ibirataia, Bahia, Brasil
2913002;Ibitiara;Bahia;Ibitiara, Bahia, Brasil
2913101;Ibititá;Bahia;Ibititá, Bahia, Brasil
2913200;Ibotirama;Bahia;Ibotirama, Bahia, Brasil
2913309;Ichu;Bahia;Ichu, Bahia, Brasil
2913408;Igaporã;Bahia;Igaporã, Bahia, Brasil
2913457;Igrapiúna;Bahia;Igrapiúna, Bahia, Brasil
2913507;Iguaí;Bahia;Iguaí, Bahia, Brasil
2913606;Ilhéus;Bahia;Ilhéus, Bahia, Brasil
2913705;Inhambupe;Bahia;Inhambupe, Bahia, Brasil
2913804;Ipecaetá;Bahia;Ipecaetá, Bahia, Brasil
2913903;Ipiaú;Bahia;Ipiaú, Bahia, Brasil
2914000;Ipirá;Bahia;Ipirá, Bahia, Brasil
2914109;Ipupiara;Bahia;Ipupiara, Bahia, Brasil
2914208;Irajuba;Bahia;Irajuba, Bahia, Brasil
2914307;Iramaia;Bahia;Iramaia, Bahia, Brasil
2914406;Iraquara;Bahia;Iraquara, Bahia, Brasil
2914505;Irará;Bahia;Irará, Bahia, Brasil
2914604;Irecê;Bahia;Irecê, Bahia, Brasil
2914653;Itabela;Bahia;Itabela, Bahia, Brasil
2914703;Itaberaba;Bahia;Itaberaba, Bahia, Brasil
2914802;Itabuna;Bahia;Itabuna, Bahia, Brasil
2914901;Itacaré;Bahia;Itacaré, Bahia, Brasil
2915007;Itaeté;Bahia;Itaeté, Bahia, Brasil
2915106;Itagi;Bahia;Itagi, Bahia, Brasil
2915205;Itagibá;Bahia;Itagibá, Bahia, Brasil
2915304;Itagimirim;Bahia;Itagimirim, Bahia, Brasil
2915353;Itaguaçu da Bahia;Bahia;Itaguaçu da Bahia, Bahia, Brasil
2915403;Itaju do Colônia;Bahia;Itaju do Colônia, Bahia, Brasil
2915502;Itajuípe;Bahia;Itajuípe, Bahia, Brasil
2915601;Itamaraju;Bahia;Itamaraju, Bahia, Brasil
2915700;Itamari;Bahia;Itamari, Bahia, Brasil
2915809;Itambé;Bahia;Itambé, Bahia, Brasil
2915908;Itanagra;Bahia;Itanagra, Bahia, Brasil
2916005;Itanhém;Bahia;Itanhém, Bahia, Brasil
2916104;Itaparica;Bahia;Itaparica, Bahia, Brasil
2916203;Itapé;Bahia;Itapé, Bahia, Brasil
2916302;Itapebi;Bahia;Itapebi, Bahia, Brasil
2916401;Itapetinga;Bahia;Itapetinga, Bahia, Brasil
2916500;Itapicuru;Bahia;Itapicuru, Bahia, Brasil
2916609;Itapitanga;Bahia;Itapitanga, Bahia, Brasil
2916708;Itaquara;Bahia;Itaquara, Bahia, Brasil
2916807;Itarantim;Bahia;Itarantim, Bahia, Brasil
2916856;Itatim;Bahia;Itatim, Bahia, Brasil
2916906;Itiruçu;Bahia;Itiruçu, Bahia, Brasil
2917003;Itiúba;Bahia;Itiúba, Bahia, Brasil
2917102;Itororó;Bahia;Itororó, Bahia, Brasil
2917201;Ituaçu;Bahia;Ituaçu, Bahia, Brasil
2917300;Ituberá;Bahia;Ituberá, Bahia, Brasil
2917334;Iuiú;Bahia;Iuiú, Bahia, Brasil
2917359;Jaborandi;Bahia;Jaborandi, Bahia, Brasil
2917409;Jacaraci;Bahia;Jacaraci, Bahia, Brasil
2917508;Jacobina;Bahia;Jacobina, Bahia, Brasil
2917607;Jaguaquara;Bahia;Jaguaquara, Bahia, Brasil
2917706;Jaguarari;Bahia;Jaguarari, Bahia, Brasil
2917805;Jaguaripe;Bahia;Jaguaripe, Bahia, Brasil
2917904;Jandaíra;Bahia;Jandaíra, Bahia, Brasil
2918001;Jequié;Bahia;Jequié, Bahia, Brasil
2918100;Jeremoabo;Bahia;Jeremoabo, Bahia, Brasil
2918209;Jiquiriçá;Bahia;Jiquiriçá, Bahia, Brasil
2918308;Jitaúna;Bahia;Jitaúna, Bahia, Brasil
2918357;João Dourado;Bahia;João Dourado, Bahia, Brasil
2918407;Juazeiro;Bahia;Juazeiro, Bahia, Brasil
2918456;Jucuruçu;Bahia;Jucuruçu, Bahia, Brasil
2918506;Jussara;Bahia;Jussara, Bahia, Brasil
2918555;Jussari;Bahia;Jussari, Bahia, Brasil
2918605;Jussiape;Bahia;Jussiape, Bahia, Brasil
2918704;Lafaiete Coutinho;Bahia;Lafaiete Coutinho, Bahia, Brasil
2918753;Lagoa Real;Bahia;Lagoa Real, Bahia, Brasil
2918803;Laje;Bahia;Laje, Bahia, Brasil
2918902;Lajedão;Bahia;Lajedão, Bahia, Brasil
2919009;Lajedinho;Bahia;Lajedinho, Bahia, Brasil
